burst duration,within-burst spiking freq,within-burst max spiking freq,within-burst number of spikes,inter-burst interval,percentage of burst spikes,burst frequency,mean surprise,max surprise,Subject,Neuron,Stimuli
0.11050000000000182,117.64705882352747,153.84615384609197,13,0.1681999999999988,0.2653061224489796,3.0562347188264494,1.000341319419355,1.1462294118413727,070922,S2U5,Ner
0.1658999999999935,84.38818565401175,96.71179883943792,14,0.6726000000000028,0.3181818181818182,4.082882515055654,0.9341300452249299,0.9964317693203437,070922,S3U1,Ner
0.061399999999991905,48.85993485342664,48.85993485342664,3,0.0,0.09375,1.0026067776218177,0.8111024379826581,0.8111024379826581,070922,S3U1,Ner
0.1373000000000104,101.96649672249772,124.55516014233983,14,0.13679999999999382,0.3181818181818182,2.006420545746402,1.1513266973758625,1.3991914924808133,070922,S3U1,Ner
0.16020000000001744,99.87515605492047,123.76237623760747,16,0.14179999999998927,0.34782608695652173,4.094584911454599,0.9535077934668319,1.220956467880763,070922,S3U1,Ner
0.2382999999999953,83.92782207301886,130.43478260871757,20,0.618700000000004,0.35714285714285715,4.059265272985654,1.0639868278615419,1.5614750549844625,070922,S3U1,Ner
0.28010000000001867,89.25383791502439,198.67549668869057,25,0.5444999999999851,0.5208333333333334,5.024115755627025,1.1600621136536255,1.4354960868434474,070922,S3U2,Ner
0.08110000000000639,135.63501849567365,138.88888888889275,11,0.03879999999999484,0.24444444444444444,2.021427127552074,1.4378572344972365,1.449698251262918,070922,S3U2,Ner
0.17600000000000193,107.95454545454427,131.57894736838327,19,0.1524000000000001,0.41304347826086957,3.0652906917339666,1.2042783893415718,1.7192714279577304,070922,S3U2,Ner
0.04940000000000566,80.97165991901906,80.97165991901906,4,0.0,0.09523809523809523,1.0236462278636498,1.0601484146546416,1.0601484146546416,070922,S3U2,Ner
0.17899999999998784,111.73184357542658,203.045685279185,20,0.48040000000000305,0.4166666666666667,4.324324324324338,1.2910172141656315,1.5153386364197852,070922,S3U2,Ner
0.11719999999999686,34.12969283276542,34.12969283276542,4,0.0,0.23529411764705882,1.0708931248661488,1.0199807121562183,1.0199807121562183,070922,S4U1,Ner
0.07920000000000016,63.13131313131301,63.13131313131301,5,0.0,0.3125,1.0213461342048942,2.031624003793272,2.031624003793272,070922,S4U1,Ner
0.3383000000000038,17.735737511084636,29.15451895043581,6,0.24840000000000373,0.5454545454545454,2.0429009193054153,1.5183758583690974,1.935343628438519,070922,S4U1,Ner
0.16209999999999525,43.18322023442446,43.18322023442446,7,0.0,0.3333333333333333,1.0039152695512514,1.1539104196420158,1.1539104196420158,070922,S4U1,Ner
0.4416000000000082,22.644927536231464,41.10996916752136,10,0.13159999999999172,0.5,3.11947592804411,1.199028965736529,1.484705160035338,070922,S4U1,Ner
0.25490000000000634,35.30796390741379,45.62043795620423,9,0.01079999999998904,0.42857142857142855,2.0654755757513183,1.3243237334833453,1.4065776833816805,070922,S4U2,Ner
0.041300000000006776,72.63922518158614,72.63922518158614,3,0.0,0.13636363636363635,1.0108157282927468,0.9914466664431383,0.9914466664431383,070922,S4U2,Ner
0.3323999999999927,48.13477737665569,56.570931244561145,16,0.01290000000000191,0.6153846153846154,2.123142250530801,1.8577511268092164,2.8379376818986706,070922,S4U2,Ner
0.07040000000000646,71.02272727272076,71.02272727272076,5,0.0,0.19230769230769232,1.0235414534288598,1.0760082707018568,1.0760082707018568,070922,S4U2,Ner
0.07399999999999807,81.0810810810832,86.45533141210166,6,0.05890000000000839,0.23076923076923078,2.0567667626491297,0.8939425770046339,0.9121121505070666,070922,S4U2,Ner
0.22390000000000043,44.66279589102269,44.66279589102269,10,0.0,0.625,1.2138868657441253,3.1127457009920674,3.1127457009920674,070922,S1U2,Ner
0.16779999999999973,47.67580452920151,47.67580452920151,8,0.0,0.6153846153846154,1.053074978938512,2.4607745597100075,2.4607745597100075,070922,S1U2,Ner
0.014200000000002433,211.2676056337666,211.2676056337666,3,0.0,0.375,1.0151253679829577,3.0032747355122416,3.0032747355122416,070922,S1U2,Ner
0.05180000000000007,77.22007722007712,77.22007722007712,4,0.0,0.2,1.0326311441553202,1.5501160373119571,1.5501160373119571,070922,S3U3,Ner
0.20940000000000225,38.204393505252696,38.204393505252696,8,0.0,0.42105263157894735,1.0767739851405282,0.873777650536468,0.873777650536468,070922,S3U3,Ner
0.16089999999999804,24.860161591050645,24.860161591050645,4,0.0,0.4444444444444444,1.0660980810234515,0.7254057654938709,0.7254057654938709,070922,S3U3,Ner
0.08389999999999986,71.51370679380226,71.51370679380226,6,0.0,0.3157894736842105,1.0178117048346185,2.270485322899301,2.270485322899301,070922,S3U3,Ner
0.2429000000000201,74.10456978179708,145.45454545452742,18,0.4416999999999831,0.45,4.053095551727667,1.1912475243562646,1.496733782006699,070922,S2U6,Ner
0.22530000000000427,44.385264092320504,45.1127819548839,10,0.2009000000000043,0.37037037037037035,2.0224491859642297,1.3165361483920437,1.4037306729792929,070922,S2U6,Ner
0.08419999999999561,71.25890736342414,71.25890736342414,6,0.0,0.16666666666666666,1.05741778576717,1.2137704704657903,1.2137704704657903,070922,S2U6,Ner
0.09950000000000614,90.45226130652708,123.15270935961274,9,0.24039999999999395,0.32142857142857145,2.0593080724876525,1.6130850840556052,2.1785421539444156,070922,S2U6,Ner
0.10640000000000782,56.390977443604875,97.40259740259971,6,0.025199999999998113,0.17142857142857143,2.0283975659229414,1.2042413932850184,1.418897239356151,070922,S2U6,Ner
0.19050000000001432,36.74540682414422,37.73584905660066,7,0.3486999999999938,0.35,2.0661157024793617,0.9596421241590696,1.2666767194739725,070922,S2U7,Ner
0.13519999999999754,66.56804733727931,68.37606837607409,9,0.37010000000000787,0.47368421052631576,2.0519134092541327,1.238177902980589,1.4114941174736502,070922,S2U7,Ner
0.1074999999999875,83.72093023256788,120.48192771083193,9,0.8086000000000126,0.28125,3.123698458975358,1.0396483342270735,1.0801189439635164,070924_1,S2U2,Ner
0.14109999999999445,70.87172218285183,121.95121951223277,10,0.5048999999999921,0.30303030303030304,3.0042058882435096,1.1094218928336217,1.326778128341145,070924_1,S2U2,Ner
0.057900000000017826,51.81347150257472,51.81347150257472,3,0.0,0.11538461538461539,1.0975743606629293,0.7555571118053758,0.7555571118053758,070924_1,S2U2,Ner
0.26890000000000214,55.782818891780884,115.60693641624073,15,0.47809999999998354,0.39473684210526316,4.016870857601917,1.2708008168927438,1.799289001757875,070924_1,S2U2,Ner
0.27599999999998204,72.46376811594675,75.9267530147434,20,0.05570000000000164,0.5555555555555556,2.117746717492584,1.4566812663203617,2.073080078820939,070924_1,S2U2,Ner
0.12279999999998381,40.71661237785553,40.71661237785553,5,0.0,0.5555555555555556,1.0244851961889125,2.0458187786618836,2.0458187786618836,070924_1,S2U3,Ner
0.641600000000011,12.46882793017435,12.46882793017435,8,0.0,0.7272727272727273,1.037667323855984,1.3739985761521079,1.3739985761521079,070924_1,S2U3,Ner
0.2746999999999957,32.76301419730666,32.76301419730666,9,0.0,1.0,1.106439477760579,2.631005057927137,2.631005057927137,070924_1,S2U3,Ner
0.2909999999999968,20.618556701031153,20.618556701031153,6,0.0,0.6,1.081782778018184,1.781556404791625,1.781556404791625,070924_1,S2U3,Ner
0.11750000000003524,51.06382978721873,69.44444444442354,6,0.2529999999999859,0.3,2.1172983273343027,0.8970536762081418,1.1172996169223541,070924_1,S2U4,Ner
0.13450000000000273,66.91449814126258,85.47008547008569,9,0.4035000000000082,0.3333333333333333,3.045685279187863,0.9024950847618293,1.0075335265087484,070924_1,S2U4,Ner
